Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
salta,anta,apolinario saravia,66007010.0,0,250,0,541,0,1,0,6,798
salta,anta,coronel mollinedo,66007040.0,0,0,0,0,0,1,0,1,2
salta,anta,el quebrachal,66007060.0,0,1178,0,452,0,3,0,68,1701
salta,anta,gaona,66007070.0,0,458,0,50,5,2,0,0,515
salta,anta,general pizarro,66007080.0,0,0,0,50,0,1,0,1,52
salta,anta,joaquín v. gonzález,66007090.0,489,4754,0,304,0,3,0,0,5550
salta,anta,las lajitas,66007100.0,0,648,0,2,10,6,0,27,693
salta,anta,piquete cabado,66007140.0,0,0,0,0,0,1,0,6,7
salta,anta,río del valle,66007150.0,0,0,0,0,0,1,0,4,5
salta,anta,tolloche,66007160.0,0,0,0,4,0,0,0,0,4
salta,anta,luis burela,66007110.0,0,0,0,0,0,0,0,3,3
salta,anta,coronel olleros,66007050.0,0,0,0,0,0,0,0,2,2
salta,anta,ceibalito,66007020.0,0,0,0,5,0,0,0,0,5
salta,cachi,cachi,66014010.0,0,0,0,1,0,1,0,290,292
salta,cachi,payogasta,66014020.0,0,0,0,0,0,0,0,30,30
salta,cafayate,cafayate,66021010.0,344,0,0,2,0,1,0,315,662
salta,cafayate,tolombón,66021020.0,0,0,0,0,0,0,0,5,5
salta,capital,atocha,66028010.0,0,0,0,55,0,0,0,14,69
salta,capital,el tipal - la almudena,66028010.0,0,0,0,0,0,1,0,70,71
salta,capital,la ciénaga y barrio san rafael,66028030.0,0,0,0,0,0,0,0,46,46
salta,capital,las costas,66028040.0,0,0,0,0,0,0,0,49,49
salta,capital,otros,,0,0,0,0,0,1,0,0,1
salta,capital,salta,66028050.0,9085,78975,5,42883,85,8,0,7016,138057
salta,capital,villa san lorenzo,66028060.0,174,2201,0,110,3,1,0,120,2609
salta,cerrillos,cerrillos,66035010.0,423,2813,0,603,80,2,0,46,3967
salta,cerrillos,la merced,66035020.0,0,0,0,926,70,1,0,42,1039
salta,cerrillos,san agustín,66035030.0,0,0,0,66,20,1,0,82,169
salta,cerrillos,barrio los pinares,66035030.0,223,0,0,34,0,0,0,41,298
salta,cerrillos,barrio el congreso,66035030.0,0,0,0,15,0,0,0,0,15
salta,cerrillos,barrio las tunas,66035030.0,0,0,0,8,0,0,0,0,8
salta,chicoana,barrio la rotonda,66042005.0,0,0,0,160,10,0,0,2,172
salta,chicoana,chicoana,66042010.0,136,0,0,151,15,2,0,15,319
salta,chicoana,el carril,66042020.0,164,198,0,800,120,1,0,114,1397
salta,chicoana,barrio finca la maroma,66042003.0,0,0,0,10,0,0,0,0,10
salta,chicoana,barrio santa teresita,66042007.0,0,0,0,60,0,0,0,0,60
salta,general güemes,campo santo,66049010.0,100,0,0,40,0,1,0,5,146
salta,general güemes,el bordo,66049030.0,0,0,0,61,0,0,0,5,66
salta,general güemes,general güemes,66049040.0,1294,0,0,130,0,4,0,0,1428
salta,general güemes,cobos,66049020.0,0,0,0,61,0,0,0,3,64
salta,grl. josé de san martín,aguaray,66056010.0,563,433,0,91,0,2,0,2,1091
salta,grl. josé de san martín,campamento vespucio,66056020.0,112,0,0,40,0,1,0,0,153
salta,grl. josé de san martín,campichuelo,66056030.0,0,0,0,0,2,0,0,0,2
salta,grl. josé de san martín,campo durán,66056040.0,0,0,0,7,0,0,0,0,7
salta,grl. josé de san martín,coronel cornejo,66056070.0,8,0,0,44,0,1,0,0,53
salta,grl. josé de san martín,dragones,66056080.0,0,0,0,50,0,2,0,50,102
salta,grl. josé de san martín,embarcación,66056090.0,873,1299,0,3,535,3,0,0,2713
salta,grl. josé de san martín,general ballivián,66056100.0,0,0,0,51,0,1,0,0,52
salta,grl. josé de san martín,general mosconi,66056110.0,613,0,0,60,0,2,0,2,677
salta,grl. josé de san martín,hickman,66056120.0,0,0,0,0,69,0,0,0,69
salta,grl. josé de san martín,misión el cruce - el milagro - el jardín de san martín,66056140.0,0,0,0,0,3,0,0,0,3
salta,grl. josé de san martín,misión kilómetro 6,66056150.0,0,0,0,0,2,0,0,0,2
salta,grl. josé de san martín,pacará,66056170.0,0,0,0,0,2,0,0,0,2
salta,grl. josé de san martín,padre lozano,66056180.0,0,0,0,0,0,0,0,0,0
salta,grl. josé de san martín,piquirenda,66056190.0,0,0,0,6,0,0,0,0,6
